"Departamento","Localidad"
ESQUINA,LA AMISTAD
ESQUINA,ESTANCIA MARQUEZ LUI
ESQUINA,LA CASUALIDAD
ESQUINA,EL CARMEN
ESQUINA,ESTANCIA CAFFERATTA
ESQUINA,ESTANCIA EL CARMEN
ESQUINA,ESTANCIA LAGUNA LIMPIA
ESQUINA,LOS FLOTADORES
ESQUINA,OMBU SOLO
ESQUINA,SAN JUAN
ESQUINA,SAN ROQUE
ESQUINA,SAN VICENTE
ESQUINA,SANTA CECILIA
ESQUINA,SANTA CATALINA
ESQUINA,MALEZAL
ESQUINA,MALVINAS NORTE
ESQUINA,MALVINAS SUR
ESQUINA,CAMPO ROMERO
ESQUINA,CAMPO SAN JACINTO
ESQUINA,CHACRAS NORTE
ESQUINA,CHACRAS SECCION EJIDO
ESQUINA,CHACRAS SUD
ESQUINA,EL PARQUE
ESQUINA,LA EMILIA
ESQUINA,LA ISABEL
ESQUINA,LA MOROCHA
ESQUINA,LIBERTAD
ESQUINA,PUEBLITO
ESQUINA,SAN ANTONIO
ESQUINA,SAN FERNANDO
ESQUINA,SAN FRANCISCO
ESQUINA,SAN GUSTAVO
ESQUINA,SAN JACINTO
ESQUINA,SANTA LIBRADA
ESQUINA,SANTA RITA
ESQUINA,SARANDI
ESQUINA,VILLA CRISTIA
ESQUINA,ARROYO VEGA
ESQUINA,BUENA VISTA
ESQUINA,CAMPO BORDON
ESQUINA,CAMPO CAFFERATA
ESQUINA,CAMPO DE CARLOS
ESQUINA,CAMPO MORATO
ESQUINA,SAN AGUSTIN
ESQUINA,PUEBLO LIBERTADOR
BERON DE ASTRADA,COLONIA BERON DE ASTRADA
ESQUINA,EL YAPU
ESQUINA,ESTERO GRANDE
ESQUINA,ESTERO SAUCE
ESQUINA,ESTERO YATAY
ESQUINA,LOS ALGARROBOS
ESQUINA,LOS EUCALIPTOS
ESQUINA,LOS MEDIOS
ESQUINA,LOS PARAISOS
ESQUINA,SAN LORENZO
ESQUINA,SAN LUIS
ESQUINA,SAN MARTIN
ESQUINA,SANTA ANA
ESQUINA,SANTA ISABEL
ESQUINA,ABRA GUAZU
ESQUINA,ALEJANDRINA
ESQUINA,CORONEL ABRAHAM SCHWEIZER
ESQUINA,CUÑA SUEGRA
ESQUINA,EL COQUITO
ESQUINA,EL PORVENIR
ESQUINA,LA FLORENCIA
ESQUINA,LA NENA
ESQUINA,LA PALMERA
ESQUINA,LIBERTADOR
ESQUINA,PARAJE POTON
ESQUINA,PASO ALGARROBO
ESQUINA,PASO CEJAS
ESQUINA,RINCON DE SARANDY
ESQUINA,TORO CHIPAY
ESQUINA,ARROYO SATURNO
ESQUINA,BORANZA
CAPITAL,PARAJE EL CARMEN
ESQUINA,LOS LAURELES
ESQUINA,MALVINAS
ESQUINA,MALVINAS CENTRO
MONTE CASEROS,MONTE CASEROS
MONTE CASEROS,ARROYO MANGANGA
MONTE CASEROS,ARROYO TIMBOY
MONTE CASEROS,ARROYO TOTORAS
MONTE CASEROS,CHACRAS 1A SECCION
MONTE CASEROS,KILOMETRO 161
MONTE CASEROS,KILOMETRO 167
MONTE CASEROS,KILOMETRO 173
MONTE CASEROS,COLONIA BARRIENTES
MONTE CASEROS,CUATRO BOCAS
MONTE CASEROS,MOTA PIEDRITAS
MONTE CASEROS,SAENZ VALIENTE
MONTE CASEROS,SAN FRANCISCO
MONTE CASEROS,TRES BOCAS
MONTE CASEROS,PASO ESTERITO
MONTE CASEROS,PASO VALLEJOS
MONTE CASEROS,CHACRAS 2A SECCION
MONTE CASEROS,CHACRAS 3A SECCION
MONTE CASEROS,CHACRAS 4A SECCION
MONTE CASEROS,CHIRCAL
MONTE CASEROS,EL CEIBO
MONTE CASEROS,EL CHIRCAL
MONTE CASEROS,LA FLORIDA
MONTE CASEROS,TALLERES
MONTE CASEROS,VILLA LA FLORIDA
PASO DE LOS LIBRES,SAN FRANCISCO
MONTE CASEROS,JUAN PUJOL
MONTE CASEROS,BUEN RETIRO
MONTE CASEROS,CAMBA CUA
MONTE CASEROS,CASUARINA
MONTE CASEROS,INDEPENDENCIA
MONTE CASEROS,KILOMETRO 134
MONTE CASEROS,SAN ANTONIO
MONTE CASEROS,SAN FERMIN
MONTE CASEROS,SAN FERNANDO
MONTE CASEROS,SAN SALVADOR
MONTE CASEROS,KILOMETRO 120
MONTE CASEROS,ESTE ARGENTINO
MONTE CASEROS,LA FLOR
MONTE CASEROS,MIRA FLORES
MONTE CASEROS,MOTA
MONTE CASEROS,PARADA LABOUGLE
MONTE CASEROS,PILINCHO
MONTE CASEROS,SANTA MAGDALENA
MONTE CASEROS,SANTA RITA
MONTE CASEROS,SANTO DOMINGO
MONTE CASEROS,TACUABE
MONTE CASEROS,TIMBOY
SAN ROQUE,PIEDRITA
SAN ROQUE,NARANJITO
MONTE CASEROS,KILOMETRO 182
MONTE CASEROS,SAN JOSE EST LIBERTAD DP
MONTE CASEROS,SAN LUIS EST LIBERTAD DP
MONTE CASEROS,SAN MIGUEL ESTACION LIBERTAD
MONTE CASEROS,COLONIA LIBERTAD
MONTE CASEROS,EL PORVENIR COLONIA LIBERTAD
MONTE CASEROS,ESTACION LIBERTAD
MONTE CASEROS,LA PALMA
MONTE CASEROS,SANTA LEA
MONTE CASEROS,SANTA MARTA
PASO DE LOS LIBRES,SAN ISIDRO
MONTE CASEROS,MOCORETA
MONTE CASEROS,KILOMETRO 104
MONTE CASEROS,SAN ANDRES
MONTE CASEROS,SAN GREGORIO
MONTE CASEROS,PUERTO JUAN DE DIOS
MONTE CASEROS,COLONIA MOTA
MONTE CASEROS,PIEDRITAS
MONTE CASEROS,BUENA VISTA
MONTE CASEROS,LA VENTA
PASO DE LOS LIBRES,PASO DE LOS LIBRES
MERCEDES,ARBOL SOLO
MERCEDES,BAYGORRIA
MERCEDES,LA HAYDEE
PASO DE LOS LIBRES,LA VERDE
PASO DE LOS LIBRES,EL PROGRESO
PASO DE LOS LIBRES,KILOMETRO 268
PASO DE LOS LIBRES,LA AMELIA
PASO DE LOS LIBRES,LA COLORADA
PASO DE LOS LIBRES,LA CONSTANCIA
PASO DE LOS LIBRES,LA ELENA
PASO DE LOS LIBRES,ESTANCIA LOMATORA
PASO DE LOS LIBRES,ESTANCIA LA CAROLINA
PASO DE LOS LIBRES,QUINTA SECCION OMBUCITO
PASO DE LOS LIBRES,QUIYATI
PASO DE LOS LIBRES,RECREO
PASO DE LOS LIBRES,REDUCCION
PASO DE LOS LIBRES,SAN CARLOS
PASO DE LOS LIBRES,SAN FELIPE
PASO DE LOS LIBRES,TRES HOJAS
PASO DE LOS LIBRES,TRISTAN CHICO
PASO DE LOS LIBRES,ÑATIU
PASO DE LOS LIBRES,PASO ROSARIO
PASO DE LOS LIBRES,LOS PINOS
PASO DE LOS LIBRES,MADARIAGA
PASO DE LOS LIBRES,MIRADOR
PASO DE LOS LIBRES,NUEVA ESPERANZA
PASO DE LOS LIBRES,NUEVA PALMIRA
PASO DE LOS LIBRES,OMBUCITO
PASO DE LOS LIBRES,PALMAR
PASO DE LOS LIBRES,PALMITA
PASO DE LOS LIBRES,SAN JOAQUIN
PASO DE LOS LIBRES,SAN JUAN
PASO DE LOS LIBRES,SAN PALADIO
PASO DE LOS LIBRES,SAN PEDRO
PASO DE LOS LIBRES,SANTA ISABEL
SAN MARTIN,LOS MANANTIALES
SAN MARTIN,SANTA ELISA
SAN MARTIN,YAPEYU
PASO DE LOS LIBRES,MIRUNGA
SAN MARTIN,ESTANCIA LA ARBOLEDA
SAN MARTIN,ESTANCIA EL PORVENIR
SAN MARTIN,ESTANCIA LA LOMA ALTA
SAN MARTIN,COLONIA AROCENA INA
SAN MARTIN,ESTANCIA LOS MILAGROS
SAN MARTIN,ESTANCIA POZO CUADRADO
SAN MARTIN,ESTANCIA SAN JUAN
SAN MARTIN,ESTANCIA SAN SOLANO
SAN MARTIN,ESTANCIA SOLEDAD
SAN MARTIN,SAN MIGUEL
SAN MARTIN,GUAVIRAVI
PASO DE LOS LIBRES,KILOMETRO 204
PASO DE LOS LIBRES,CABRED
PASO DE LOS LIBRES,SANTA RITA PARADA PUCHETA
PASO DE LOS LIBRES,YAPEYU
PASO DE LOS LIBRES,SAN IGNACIO
PASO DE LOS LIBRES,SANTA EMILIA
PASO DE LOS LIBRES,SAN FRANCISCO GUAVIRARI
PASO DE LOS LIBRES,BONPLAND
PASO DE LOS LIBRES,KILOMETRO 235
PASO DE LOS LIBRES,PASO LEDESMA
PASO DE LOS LIBRES,SAN ANTONIO
PASO DE LOS LIBRES,RINCON DE YAGUARY
PASO DE LOS LIBRES,PARADA PUCHETA
PASO DE LOS LIBRES,TAPEBICUA
ITUZAINGO,RINCON DEL ROSARIO
ITUZAINGO,RINCON ITAEMBE
ITUZAINGO,SAN BORJITA
ITUZAINGO,SANTA TECLA
ITUZAINGO,LAS ANIMAS
ITUZAINGO,LAS DELICIAS
ITUZAINGO,LAS TRES HERMANAS
ITUZAINGO,ULAJAY
ITUZAINGO,URIBURU
ITUZAINGO,VILLA P ARGENTINA
ITUZAINGO,VIZCAINO
ITUZAINGO,FLORIDA
ITUZAINGO,GARCITAS
ITUZAINGO,IBIRITANGAY
ITUZAINGO,SALINAS
ITUZAINGO,SAN ISIDRO
ITUZAINGO,SAN JAVIER
ITUZAINGO,SAN JERONIMO
ITUZAINGO,AGUARA CUA
ITUZAINGO,APIPE GRANDE
ITUZAINGO,BOQUERON
ITUZAINGO,OMBU
ITUZAINGO,PUERTO VALLE
ITUZAINGO,SAN ANTONIO
ITUZAINGO,SAN JOAQUIN
ITUZAINGO,BUENA VISTA
ITUZAINGO,CAA GARAY
ITUZAINGO,DOS HERMANOS
ITUZAINGO,ISLA APIPE CHICO
ITUZAINGO,PUERTO UBAJAY
ITUZAINGO,CENTINELA
ITUZAINGO,COLONIA SAN ANTONIO
ITUZAINGO,COLONIA URDANIZ
ITUZAINGO,COSTA GUAZU
ITUZAINGO,EL CENTINELA
ITUZAINGO,EMPEDRADO LIMPIO
ITUZAINGO,ESTANCIA SAN JAVIER
ITUZAINGO,LA CELESTE
ITUZAINGO,LA HILEORICA
ITUZAINGO,LOS TRES HERMANOS
ITUZAINGO,PASO TIRANTE
ITUZAINGO,PUERTO NARANJITO
ITUZAINGO,PUNTA MERCEDES
ITUZAINGO,RINCON CHICO
ITUZAINGO,SAN JUAN
ITUZAINGO,SAN JULIAN
ITUZAINGO,SAN PEDRO
ITUZAINGO,SANGARA
ITUZAINGO,SANTA ANA
ITUZAINGO,SANTA MARIA
ITUZAINGO,SANTO DOMINGO
ITUZAINGO,TRES ARBOLES
ITUZAINGO,LIBERTAD
ITUZAINGO,LOMA NEGRA
ITUZAINGO,LOMA ALTA
ITUZAINGO,LOMA POY
ITUZAINGO,LOS GEMELOS
ITUZAINGO,CAA CARAI
ITUZAINGO,PILINCHO
ITUZAINGO,LOS LAURELES
ITUZAINGO,CAMBIRETA
ITUZAINGO,EL PLATA
ITUZAINGO,SAN JOSE
ITUZAINGO,SAN CARLOS
ITUZAINGO,AGUAPEY
ITUZAINGO,PORVENIR
ITUZAINGO,OJO DE AGUA
ITUZAINGO,SANTO TOMAS
SANTO TOME,SANTO TOME
ITUZAINGO,COLONIA GENERAL URIBURU
SANTO TOME,DON MAXIMO
SANTO TOME,ESTANCIA BUENA VISTA
SANTO TOME,ESTANCIA CASURINA
SANTO TOME,ESTANCIA DURRUTI
SANTO TOME,ESTANCIA EL OMBU
SANTO TOME,ESTANCIA SAN MATEO
SANTO TOME,ESTANCIA SAN MIGUEL
SANTO TOME,NUEVO PARAISO
SANTO TOME,PASO CONCEPCION
SANTO TOME,PUERTO LAS LAJAS
SANTO TOME,SAN GABRIEL
SANTO TOME,TABLADA
SANTO TOME,RINCON MERCEDES ESTANCIA
SANTO TOME,TOPADOR
SANTO TOME,TRES TAPERAS
SANTO TOME,BOQUERON
SANTO TOME,CAMBAL
SANTO TOME,COLONIA SAN MATEO
SANTO TOME,CUAY CHICO
SANTO TOME,CAABY POY
SANTO TOME,CASUALIDAD
SANTO TOME,COLONIA JOSE R GOMEZ
SANTO TOME,LA CRIOLLA
SANTO TOME,GALARZA CUE
SANTO TOME,GOMEZ CUE
SANTO TOME,KILOMETRO 442
SANTO TOME,KILOMETRO 459
SANTO TOME,PUERTO HORMIGUERO
SANTO TOME,GOBERNADOR RUIZ
SANTO TOME,GUAY GRANDE
SANTO TOME,ISLA SAN MATEO
SANTO TOME,ITA CUA
SANTO TOME,LOS BRETES
SANTO TOME,PUERTO LAS TACUARITAS
SANTO TOME,PUERTO PIEDRA
SANTO TOME,SAN ANTONIO
SANTO TOME,SAN FRANCISCO
SANTO TOME,COLONIA GOBERNADOR RUIZ
SANTO TOME,GOBERNADOR VIRASORO
SANTO TOME,CAA GARAY GDOR VIRASORO
SANTO TOME,CARABI POY
SANTO TOME,CAU GARAY
SANTO TOME,CAZA PAVA
SANTO TOME,CORONEL DESIDERIO SOSA
SANTO TOME,AGUAPEY
SANTO TOME,EL CARMEN
SANTO TOME,IBERA
SANTO TOME,ISLA GRANDE
SANTO TOME,SAN ALONSO
SANTO TOME,SAN JUSTO
SANTO TOME,SAN VICENTE
SANTO TOME,SOSA
SANTO TOME,TAREIRI
SANTO TOME,VUELTA DEL OMBU
SANTO TOME,KILOMETRO 470
SANTO TOME,KILOMETRO 475
SANTO TOME,KILOMETRO 479
SANTO TOME,KILOMETRO 489
SANTO TOME,KILOMETRO 506
SANTO TOME,KILOMETRO 517
SANTO TOME,LAS RATAS
SANTO TOME,JOSE RAFAEL GOMEZ
GENERAL ALVEAR,ALVEAR
GENERAL ALVEAR,CAMBARA
GENERAL ALVEAR,CONCEPCION
GENERAL ALVEAR,CUAY CHICO
GENERAL ALVEAR,"2 DE JULIO"
GENERAL ALVEAR,EL PARAISO
GENERAL ALVEAR,ESFADAL
GENERAL ALVEAR,ESPINILLAR
GENERAL ALVEAR,FLORIDA
GENERAL ALVEAR,KILOMETRO 393
GENERAL ALVEAR,PIRAYU
GENERAL ALVEAR,SAN JOSE
GENERAL ALVEAR,SAN JUAN
GENERAL ALVEAR,SANTA ANA
GENERAL ALVEAR,SANTA RITA
GENERAL ALVEAR,TAMBO NUEVO
GENERAL ALVEAR,SAN PEDRO
GENERAL ALVEAR,LA LOMA
GENERAL ALVEAR,LA MAGNOLIA
GENERAL ALVEAR,LAS MERCEDES
GENERAL ALVEAR,LAS PALMAS
GENERAL ALVEAR,LAS PALMITAS
GENERAL ALVEAR,LAS PALMIRAS
GENERAL ALVEAR,LOS ARBOLES
GENERAL ALVEAR,ESTANCIA LA LOMA
GENERAL ALVEAR,ESTANCIA LAS MAGNOLIAS
GENERAL ALVEAR,MALEZAL
GENERAL ALVEAR,MIRA FLORES
GENERAL ALVEAR,ALTAMIRA
GENERAL ALVEAR,ARROYO MENDEZ
GENERAL ALVEAR,BATAY
GENERAL ALVEAR,KILOMETRO 394
GENERAL ALVEAR,KILOMETRO 396
GENERAL ALVEAR,LA BLANQUEADA
GENERAL ALVEAR,LA CHIQUITA
GENERAL ALVEAR,LA ELSA
GENERAL ALVEAR,LA ELVA
GENERAL ALVEAR,MORICA
GENERAL ALVEAR,PALMITA
GENERAL ALVEAR,PANCHO CUE
GENERAL ALVEAR,PIRACU
GENERAL ALVEAR,TINGUI
GENERAL ALVEAR,TORRENT
GENERAL ALVEAR,TRES CAPONES
GENERAL ALVEAR,ESTANCIA LAS TUNAS
GENERAL PAZ,LA LOMA TORRENT
SANTO TOME,CUAY GRANDE
GENERAL ALVEAR,SAN CARLOS
SAN MARTIN,LA CRUZ
SAN MARTIN,BACACAY
SAN MARTIN,COSTA GUAVIRAVI
SAN MARTIN,LOS TRES CERROS
SAN MARTIN,SAN GABRIEL
SAN MARTIN,TRES CERROS
SAN MARTIN,YURUCUA
SAN MARTIN,ESTINGANA
SAN MARTIN,ISOQUI
SANTO TOME,RINCON DE MERCEDES
ITUZAINGO,COLONIA LIEBIGS
ITUZAINGO,LA PUPI
ITUZAINGO,PLAYADITO
ITUZAINGO,EL SOCORRO
ITUZAINGO,ESTABLECIMIENTO LA MERCED
ITUZAINGO,LA PUPII
ITUZAINGO,SANTA ROSA
SANTO TOME,GARRUCHOS
CAPITAL,CORRIENTES
CAPITAL,BAÑADO NORTE
CAPITAL,BAÑADO SUR
CAPITAL,DOCTOR FELIX MARIA GOMEZ
CAPITAL,PARQUE SAN MARTIN
CAPITAL,VILLA EL DORADO
CAPITAL,VILLA JUAN DE VERA
SAN COSME,SANTA ANA
CAPITAL,KILOMETRO 13
CAPITAL,CAÑADA QUIROZ
CAPITAL,LAGUNA PAIVA
CAPITAL,LAGUNA SOTO
CAPITAL,LOMAS SAN CAYETANO
CAPITAL,PALMERA
CAPITAL,PASO LOVERA
CAPITAL,PASO PESOA
CAPITAL,VILLA SOLARI
CAPITAL,PAMPIN
CAPITAL,SAN CAYETANO
EMPEDRADO,VILLA SAN ISIDRO
EMPEDRADO,ARROYO SOLIS
EMPEDRADO,EL POLLO
SAN COSME,ARROYO PELON
SAN COSME,COLONIA ALVAREZ
SAN COSME,COLONIA MARIA ESTHER
SAN COSME,COLONIA MATILDE
SAN COSME,INGENIO PRIMER CORRENTINO
SAN COSME,ISLA IBATAY
SAN COSME,JUAN RAMON VIDAL
SAN COSME,SAN JOSE
SAN COSME,TALA CORA
SAN COSME,EL PELON
SAN COSME,COSTA
SAN COSME,COSTA RIO PARANA
SAN LUIS DEL PALMAR,ARROYO PONTON
SAN LUIS DEL PALMAR,RALERA SUD
EMPEDRADO,CAMPO GRANDE
CAPITAL,PASO MARTINEZ
SAN LUIS DEL PALMAR,SAN LUIS DEL PALMAR
SAN COSME,DESAGUADERO
SAN LUIS DEL PALMAR,KILOMETRO 89
SAN LUIS DEL PALMAR,KILOMETRO 95
SAN LUIS DEL PALMAR,LA ELOISA
SAN LUIS DEL PALMAR,LAGUNA ALFONSO
SAN LUIS DEL PALMAR,LAS PALMITAS
SAN LUIS DEL PALMAR,LOMAS DE GALARZA
SAN LUIS DEL PALMAR,RIACHUELITO
SAN LUIS DEL PALMAR,RIACHUELO BARDECI
SAN LUIS DEL PALMAR,RINCON DE LAS MERCEDES
SAN LUIS DEL PALMAR,SANTA TERESA
SAN LUIS DEL PALMAR,AGUIRRE CUE
SAN LUIS DEL PALMAR,AGUIRRE LOMAS
SAN LUIS DEL PALMAR,ALBARDONES
SAN LUIS DEL PALMAR,ALTA MORA
SAN LUIS DEL PALMAR,CARABAJAL
SAN LUIS DEL PALMAR,BARGONE
SAN LUIS DEL PALMAR,BROJA CUE
SAN LUIS DEL PALMAR,BREGAIN CUE
SAN LUIS DEL PALMAR,BRIGANIS
SAN LUIS DEL PALMAR,CAMPO GRANDE
SAN LUIS DEL PALMAR,CAÑADA GRANDE
SAN LUIS DEL PALMAR,EMPEDRADO LIMPIO
SAN LUIS DEL PALMAR,ESQUIVEL CUE
SAN LUIS DEL PALMAR,GARABATA
SAN LUIS DEL PALMAR,GARRIDO
SAN LUIS DEL PALMAR,GDOR JUAN EUSEBIO TORREN
SAN LUIS DEL PALMAR,KILOMETRO 31
SAN LUIS DEL PALMAR,KILOMETRO 42
SAN LUIS DEL PALMAR,KILOMETRO 49
SAN LUIS DEL PALMAR,KILOMETRO 55
SAN LUIS DEL PALMAR,KILOMETRO 57
SAN LUIS DEL PALMAR,KILOMETRO 61
SAN LUIS DEL PALMAR,KILOMETRO 76
SAN LUIS DEL PALMAR,KILOMETRO 84
SAN LUIS DEL PALMAR,LOMAS ESQUIVEL
SAN LUIS DEL PALMAR,MALOYA
SAN LUIS DEL PALMAR,MONTE GRANDE
SAN LUIS DEL PALMAR,ORATORIO
SAN LUIS DEL PALMAR,PUEBLITO ESPINOSA
SAN LUIS DEL PALMAR,CARUSO APEADERO FCGU
SAN LUIS DEL PALMAR,EL PONTON
SAN LUIS DEL PALMAR,CAVIA CUE
SAN LUIS DEL PALMAR,COLONIA LLANO
SAN LUIS DEL PALMAR,EL VASCO
SAN LUIS DEL PALMAR,CERRUDO CUE
SAN LUIS DEL PALMAR,COSTA GRANDE
SAN LUIS DEL PALMAR,HERLITZKA
SAN LUIS DEL PALMAR,LOMAS DE GONZALEZ
SAN LUIS DEL PALMAR,SANTOS LUGARES
SAN LUIS DEL PALMAR,SOMBRERO
SAN LUIS DEL PALMAR,TIQUINO
SAN LUIS DEL PALMAR,TRES CRUCES
SAN LUIS DEL PALMAR,TRIPOLI
SAN COSME,VECINDAD
SAN MIGUEL,OBRAJE DEL VASCO
GENERAL PAZ,FERNANDEZ
GENERAL PAZ,COSTA SANTA LUCIA
GENERAL PAZ,RINCON ZALAZAR
GENERAL PAZ,RODEITO
GENERAL PAZ,ALGARROBAL PUISOYE
GENERAL PAZ,CERRITO
GENERAL PAZ,TALATY
GENERAL PAZ,TOLATU
GENERAL PAZ,VERGARA
GENERAL PAZ,VERGARA LOMAS
GENERAL PAZ,ZAPALLAR
GENERAL PAZ,CAÑADA GRANDE
GENERAL PAZ,FRONTERA
GENERAL PAZ,KILOMETRO 151
GENERAL PAZ,LA FLECHA
GENERAL PAZ,LOMAS DE VALLEJOS
GENERAL PAZ,PALMAR GRANDE
GENERAL PAZ,PUISOYE
GENERAL PAZ,TACUARAL
GENERAL PAZ,LOS VENCES
GENERAL PAZ,MALOYITA
GENERAL PAZ,LOMAS DE VERGARA
GENERAL PAZ,LOMAS RAMIREZ
GENERAL PAZ,LOMAS VAZQUEZ
GENERAL PAZ,NARANJATY
GENERAL PAZ,OBRAJE CUE
GENERAL PAZ,OMBU LOMAS
GENERAL PAZ,COLONIA JUAN PUJOL
GENERAL PAZ,LA PARADA
GENERAL PAZ,LOMA ALTA
MBURUCUYA,PUNTA GRANDE
MONTE CASEROS,KILOMETRO 148
SAN LUIS DEL PALMAR,LOMAS DE AGUIRRE
SAN ROQUE,SALDANA
GENERAL PAZ,NTRA SRA DEL ROS DE CAA CATI
GENERAL ALVEAR,SAN JOSE CAACATI
GENERAL PAZ,EL SALVADOR
GENERAL PAZ,COSTAS
GENERAL PAZ,PASO SALDAÑA
GENERAL PAZ,RINCON DE VENCES
GENERAL PAZ,ROSADITO
GENERAL PAZ,CAA CATI
GENERAL PAZ,CAPILLITA
GENERAL PAZ,CHIRCAL
GENERAL PAZ,COLONIA DURAZNO
GENERAL PAZ,COLONIA AMADEI
GENERAL PAZ,COLONIA DANUZZO
GENERAL PAZ,AGUAY
GENERAL PAZ,ALGARROBALES
GENERAL PAZ,ALTAMORA PARADA
GENERAL PAZ,AYALA CUE
GENERAL PAZ,GENERAL PAZ
GENERAL PAZ,LA JAULA
GENERAL PAZ,PASO FLORENTIN
GENERAL PAZ,ROMERO
GENERAL PAZ,LOMAS REDONDAS
GENERAL PAZ,PASO GALLEGO
GENERAL PAZ,TIMBO CORA
GENERAL PAZ,VILLA SAN RAMON
GENERAL PAZ,ZAPALLOS
GENERAL PAZ,COLONIA FLORENCIA
GENERAL PAZ,COLONIA SAN MARTIN
GENERAL PAZ,COLONIA TACUARALITO
GENERAL PAZ,LOMA VILLANUEVA
GENERAL PAZ,SAN JOSE
SAN COSME,PASO DE LA PATRIA
SAN COSME,PUERTO GONZALEZ
SAN COSME,PUERTO ARAZA
SAN COSME,ARROYO SAN JUAN
SAN COSME,COLONIA M ABERASTURY
SAN COSME,COSTA TOLEDO
SAN COSME,RINCON
SAN COSME,SAN JUAN
CAPITAL,LAGUNA BRAVA
SAN COSME,SAN COSME
BERON DE ASTRADA,BEDOYA
BERON DE ASTRADA,YAHAPE
ITATI,RAMADA PASO
ITATI,TUYUTI
ITATI,YACAREY
ITATI,CHILECITO
ITATI,PARAJE IRIBU CUA
SAN COSME,ALBARDON
SAN COSME,BUENA VISTA
SAN COSME,MANDINGA
SAN COSME,MATILDE
SAN COSME,SANTA RITA
SAN COSME,SANTO DOMINGO
SAN COSME,SOCORRO
SAN COSME,ENSENADA GRANDE
SAN COSME,ENSENADITA
SAN COSME,VILLA CUE
SAN COSME,SOLEDAD
SAN COSME,VILLAGA CUE
ITATI,ITATI
ITATI,LA UNION
ITATI,ABRA
ITATI,CURUZU
ITATI,GUAYU
ITATI,ISLA IBATE
ITATI,CORSA CUE
ITATI,LA PALMIRA
ITATI,MBALGUIAPU
ITATI,SAN FRANCISCO CUE
ITATI,SAN ISIDRO
ITATI,SAN JOSE
ITATI,SAN SALVADOR
ITATI,YAGUA ROCAU
ITATI,IBIRAY
SALADAS,SAN LORENZO
CAPITAL,KILOMETRO 516
CAPITAL,KILOMETRO 512
CAPITAL,GARRIDO CUE
CAPITAL,CARABAJAL ESTE
CAPITAL,COLONIA ARROCERA
CAPITAL,COLONIA NUEVA VALENCIA
CAPITAL,MATADERO SANTA CATALINA
CAPITAL,RINCON DEL SOMBRERO
CAPITAL,RIACHUELO
CAPITAL,RIACHUELO SUD
EMPEDRADO,PEHUAHO
EMPEDRADO,COSTA DE EMPEDRADO
EMPEDRADO,SECCION PRIMERA SAN JUAN
EMPEDRADO,KILOMETRO 485
EMPEDRADO,KILOMETRO 492
EMPEDRADO,PUEBLITO SAN JUAN
EMPEDRADO,KILOMETRO 494
EMPEDRADO,KILOMETRO 501
EMPEDRADO,KILOMETRO 504
EMPEDRADO,MANUEL DERQUI
EMPEDRADO,EL SOMBRERO
SALADAS,ARROYO CEIBAL
SALADAS,COSTA DE ARROYO SAN LORENZO
SALADAS,DOS OMBUES
SALADAS,RINCON DE SAN LORENZO
SALADAS,REAL CUE
SALADAS,RINCON DE AMBROSIO
EMPEDRADO,EMPEDRADO
EMPEDRADO,VILLA SAN JUAN
EMPEDRADO,BERNACHEA
EMPEDRADO,CAÑADA BURGOS
EMPEDRADO,EMPEDRADO LIMPIO
EMPEDRADO,COLONIA BROUGNES
EMPEDRADO,KILOMETRO 476
EMPEDRADO,MANSION DE INVIERNO
EMPEDRADO,OCANTO CUE
EMPEDRADO,RAMONES
EMPEDRADO,PAGO POI
EMPEDRADO,KILOMETRO 462
EMPEDRADO,LOMAS DE EMPEDRADO
EMPEDRADO,BARTOLOME MITRE
EMPEDRADO,KILOMETRO 451
SALADAS,SALADAS
SALADAS,SOLEDAD
SALADAS,SOSA CUE
SALADAS,ACUÑA CUE
SALADAS,ANGUA
SALADAS,EL CARMEN
SALADAS,KM 425
SALADAS,GUAZU CORA
SALADAS,JARDIN FLORIDO
SALADAS,LA QUERENCIA
SALADAS,LAGO ARIAS
SALADAS,LAURETTI
SALADAS,LOMAS
SALADAS,ARROYO AMBROSIO
SALADAS,CNIA OFICIAL JUAN BAUTISTA
SALADAS,KILOMETRO 406
SALADAS,LOMAS SALADAS
SALADAS,LOS LIRIOS
SALADAS,MEDIODIA
SALADAS,MIRA FLORES
SALADAS,MUCHAS ISLAS
SALADAS,RINCON SAN PEDRO
SALADAS,SAN EMILIO
SALADAS,SAN FRANCISCO
SALADAS,SAN NICOLAS
SALADAS,SANTO DOMINGO
SALADAS,PAGO ARIAS
SALADAS,PASO NARANJITO
SALADAS,PARAJE AUGUA
SALADAS,PASTORES
SALADAS,CARMAN
SALADAS,CASUARINAS
SALADAS,PINDONCITO
SALADAS,COLONIA JUAN B CABRAL
SALADAS,LA MANSION
SALADAS,PASO NARANJO
CONCEPCION,COLONIA LUCERO
CONCEPCION,COLONIA SANTA ROSA
CONCEPCION,COLONIA DORA ELENA
CONCEPCION,PINDO
CONCEPCION,BAJO GUAZU
CONCEPCION,BATEL
CONCEPCION,TABAY
CONCEPCION,SAN NICOLAS
CONCEPCION,CONCEPCION
CONCEPCION,LA PEPITA
CONCEPCION,LOS ANGELES
CONCEPCION,LUJAMBIO
CONCEPCION,MONTEVIDEO
CONCEPCION,NUEVO PORVENIR
CONCEPCION,PALMAR
